Sentence								
the table we sat on was reserved	the table we sat on| was| reserved	we| sat on| the table						
Told us to sit anywhere	[subject missing]| told| us| to sit anywhere							
He said the table we picked was reserved	he| said| the table we picked was reserved	the table we picked| was| reserved	we| picked| the table					
Took forever to get our order	[subject missing]| took| forever| to get our order							
Water refills were too much to ask for	water refills| were| too much to ask for							
The only time she was fast was when we asked for our bill	the only time she was fast| was| when we asked for our bill	she| was| fast	we| asked| for our bill					
Took forever to get our order taken	[subject missing]| took| forever| to get our order taken							
We could get her attention	we| could get| her attention							
It took forever to get our order taken	it| took| forever| to get our order taken							
Our waiter was snobby	our waiter| was| snobby							
It took him 15 minutes to take our order	it| took| him| 15 minutes to take our order							
He gave us lip	he| gave| us| lip							
We didn't get an apology	we| didn't get| an apology							
We didn't get complimentary drinks	we| didn't get| complimentary drinks							
Our waiter wouldn't take our order	our waiter| wouldn't take| our order							
One would think we'd get an apology	one| would think| we'd get an apology	we| 'd get| an apology						
One would think we'd get complimentary drinks	one| would think| we'd get complimentary drinks	we| 'd get| complimentary drinks						
We got a snobby waiter	we| got| a snobby waiter							
The waiter wouldn't even take our order for 15 minutes	the waiter| wouldn't even take| our order| for 15 minutes							
The waiter gave us lip when we asked him to take our order	the waiter| gave| us| lip| when we asked him to take our order	we| asked| him| to take our order						
They won't toast your bagel	they| won't toast| your bagel							
They don't make eggs for the bagel	they| don't make| eggs| for the bagel							
There is a drawback	there| is| a drawback							
The won't toast your bagel	the| won't toast| your bagel							
 They don't make eggs for the bagel	they| don't make| eggs| for the bagel							
Our drinks kept coming	our drinks| kept coming							
Our drinks kept coming although our server only came by a couple times	our drinks| kept coming| although our server only came by a couple times	our server| only came by| a couple times						
Our server came by a couple times	our server| came by| a couple times							
Our service is attentive	our service| is| attentive							
Our server was attentive	our server| was| attentive							
Children should not eat at Ray's	children| should not eat| at Ray's							
Our service continued to be attentive	our service| continued| to be attentive							
Our service was attentive throughout the night	our service| was attentive| throughout the night							
I was puzzled by one issue	I| was puzzled| by one issue							
Who thinks Ray's is appropriate	who| thinks| Ray's is appropriate	Ray's| is| appropriate						
Our server was very helpful	our server| was| very helpful							
Our server was friendly	our server| was| friendly							
Our server was helpful and friendly	our server| was| helpful	our server| was| friendly						
Took my mom for Mother's Day	[subject missing]| took| my mom| for Mother's Day							
The matre d' was pretty rude when I took my mom for Mother's Day	the matre d'| was| pretty rude| when I took my mom for Mother's Day	I| took| my mom| for Mother's Day						
I took my mom for Mother's Day	I| took| my mom| for Mother's Day							
The maitre d' was rude	the maitre d'| was| rude							
The maitre d' was pretty rude	the maitre d'| was| pretty rude							
Our server was very professional	our server| was| very professional							
Our food arrived over an hour after we ordered	our food| arrived| over an hour after we ordered	we| ordered						
We were not given any water	we| were not given| any water							
We were not given any utensils	we| were not given| any utensils							
Our water was non-existent	our water| was| non-existent							
Our waiter was non-existent	our waiter| was| non-existent							
Our food finally arrived over an hour after we ordered	our food| arrived| over an hour after we ordered| finally	we| ordered						
The waiter is attentive	the waiter| is| attentive							
Truly the mark of an attentive waiter	[subject missing]| [is]| truly the mark of an attentive waiter							
He was an attentive waiter	he| was| an attentive waiter							
Our waitress isn't mean	our waitress| isn't| mean							
Our waitress isn't warm or attentive	our waitress| isn't| warm	our waitress| isn't| attentive						
Our waitress wasn't mean	our waitress| wasn't| mean							
Our waitress wasn't especially warm	our waitress| wasn't| especially warm							
Our waitress wasn't attentive	our waitress| wasn't| attentive							
Our waitress wasn't especially attentive	our waitress| wasn't| especially attentive							
Bartender was immature	bartender| was| immature							
Bartender did not know how to make specific drinks	bartender| did not know| how to make specific drinks							
Food was not fresh	food| was not| fresh							
Food was not warm	food| was not| warm							
Waitresses were flirting with men at the bar	waitresses| were flirting| with men| at the bar							
Waitresses were not attentive to customers	waitresses| were not attentive| to customers							
Bartender didn;t know how to make specific drinks	bartender| didn;t know| how to make specific drinks							
Waitresses were busy flirting	waitresses| were busy flirting							
Waitresses weren't attentive	waitresses| weren't attentive							
The bartender was very immature	the bartender| was| very immature							
The bartender didn't know how to make specific drinks	the bartender| didn't know| how to make specific drinks							
Service was so slow	service| was| so slow							
The food was not fresh	the food| was| not fresh							
The food was not warm	the food| was| not warm							
They were flirting with men at the bar	they| were flirting| with men| at the bar							
They weren't very attentive to all the customers	they| weren't very attentive| to all the customers							
Over the years the host, Vittorio, and his crew, have always treated me as family	the host, Vittorio, and his crew| have always treated| me| as family| over the years							
It's amazing he's even able to remember a consistent but not-so-frequent visitor	it| 's| amazing| he's even able to remember a consistent but not-so-frequent visitor	he| 's even able| to remember a consistent but not-so-frequent visitor						
Vittoro visits us sometimes	Vittoro| visits| us| sometimes							
Vittoro and his crew treats me like family	Vittoro and his crew| treats| me| like family							
Vittorio is the host	Vittorio| is| the host							
He has always treated me as family	he| has always treated| me| as family							
The crew has always treated me as family	the crew| has always treated| me| as family							
This not-so-little gem does a lot of business	this not-so-little gem| does| a lot of business							
It's amazing he remembers consistent visitors	it| 's| amazing he remembers consistent visitors	he| remembers| consistent visitors						
It's amazing he remembers not-so-frequent visitors	it| 's| amazing he remembers not-so-frequent visitors	he| remembers| not-so-frequent visitors						
Paul, the maitre d', was totally professional	Paul, the maitre d'| was| totally professional							
Paul, the maitre d', was always on top of things	Paul, the maitre d'| was| always on top of things							
The maitre'd was very professional	the maitre'd| was| very professional							
Paul was professional	Paul| was| professional							
Paul was on top of things	Paul| was| on top of things							
People are always friendly	people| are| always friendly							
Very poor customer	customer| [is]| very poor							
Poor customer service	customer service| [is]| poor							
Customer service was very poor	customer service| was| very poor							
Plan to wait 30 minutes or more	[subject missing]| plan| to wait 30 minutes or more							
Plan to wait up to 70 minutes	[subject missing]| plan| to wait up to 70 minutes							
Plan for wait time that is over 30 minutes	[subject missing]| plan| for wait time that is over 30 minutes	wait time| is| over 30 minutes						
Plan for waiting 70 minutes	[subject missing]| plan| for waiting 70 minutes							
Plan on waiting 30-70 minutes	[subject missing]| plan| on waiting 30-70 minutes							
I am allergic to rice	I| am| allergic to rice							
The waitstaff was accommodating	the waitstaff| was| accommodating							
The waitstaff was unbelievably accommodating	the waitstaff| was| unbelievably accommodating							
The waitstaff didn't even bat an eye	the waitstaff| didn't even bat| an eye							
 The waitstaff was unbelievably accommodating	the waitstaff| was| unbelievably accommodating							
 The waitstaff didn't even bat an eye!	the waitstaff| didn't even bat| an eye							
Polite acknowledgement is out;	polite acknowledgement| is| out							
Polite acknowledgement is out	polite acknowledgement| is| out							
In Volare everyone gets treated the same	everyone| gets treated| the same| in Volare							
The service is very friendly	the service| is| very friendly							
Volare virgins or weekly regulars, everyone gets treated the same	everyone| gets treated| the same| Volare virgins	everyone| gets treated| the same| weekly regulars						
You can't ask for more than that when the service is this friendly	you| can't ask| for more than that| when the service is this friendly	the service| is| this friendly						
Everyone gets treated the same	everyone| gets treated| the same							
You can't ask for more than that	you| can't ask| for more than that							
Wait staff is blatantly unappreciative of your business	wait staff| is| blatantly unappreciative of your business							
 It's the best pie on the UWS!	It| 's| the best pie on the UWS							
Wait staff is blantently unappreciative of your business	wait staff| is| blantently unappreciative of your business							
The pie is the best on the UWS	the pie| is| the best on the UWS							
They have the best pie in the UWS	they| have| the best pie in the UWS							
Waited 35 minutes for a table	[subject missing]| waited| 35 minutes| for a table							
