The manager said, there is absolutely nothing we can do	The manager said, there is absolutely nothing we can do	the manager| said| there is absolutely nothing we can do	there| is| absolutely nothing we can do	we| can do| absolutely nothing					
It's a matter of taste	It's a matter of taste	it| 's| a matter of taste							
She didn't like it	She didn't like it	she| didn't like| it							
I cannot comp it	I cannot comp it	I| cannot comp| it							
They said it's a matter of taste	They said it's a matter of taste	they| said| it's a matter of taste	it| 's| a matter of taste						
The manager said I cannot comp it	The manager said I cannot comp it	the manager| said| I cannot comp it	I| cannot comp| it						
On a recent trip, our waiter was extremely dismissive	On a recent trip, our waiter was extremely dismissive	our waiter| was| extremely dismissive| on a recent trip							
no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby	no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby	no less than three staff members| waited| hand-and-foot| on a pair of Japanese girls seated nearby							
Waiter was dismissive	Waiter was dismissive	waiter| was| dismissive							
three staff members waited on Japanese girls nearby	three staff members waited on Japanese girls nearby	three staff members| waited| on Japanese girls nearby							
Our waiter was extremely dismissive	Our waiter was extremely dismissive	our waiter| was| extremely dismissive							
No less than 3 staff members waited hand-and-foot on a pair of Japanese girls nearby	No less than 3 staff members waited hand-and-foot on a pair of Japanese girls nearby	no less than 3 staff members| waited| hand-and-foot on a pair of Japanese girls nearby							
This place could be better	This place could be better	this place| could be| better							
If this place had people who understand customer service	If this place had people who understand customer service	this place had people who| understand| customer service| if							
This place has bad management	This place has bad management	this place| has| bad management							
This place does not understand customer service	This place does not understand customer service	this place| does not understand| customer service							
This place has bad customer service	This place has bad customer service	this place| has| bad customer service							
The customer service is terrible	The customer service is terrible	the customer service| is| terrible							
Last time they skipped our name	Last time they skipped our name	they| skipped| our name| last time							
We waited an extra hour for a table	We waited an extra hour for a table	we| waited| an extra hour| for a table							
On our last visit, they skipped over our name	On our last visit, they skipped over our name	they| skipped| over our name| on our last visit							
Our name was on the list	Our name was on the list	our name| was| on the list							
It left us waiting for a table	It left us waiting for a table	it| left| us| waiting for a table							
It took an extra hour	It took an extra hour	it| took| an extra hour							
They skipped over our name on the list on our last visit	They skipped over our name on the list on our last visit	they| skipped| over our name on the list| on our last visit							
The left us waiting an extra hour for a table last time	The left us waiting an extra hour for a table last time	the| left| us| waiting an extra hour| for a table last time							
THIS STAFF SHOULD BE FIRED	THIS STAFF SHOULD BE FIRED	THIS STAFF| SHOULD BE| FIRED							
We heard other guests	We heard other guests	we| heard| other guests							
Others guest complained similar issues	Others guest complained similar issues	others guest| complained| similar issues							
We heard other guests complaining about similar issues	We heard other guests complaining about similar issues	we| heard| other guests| complaining about similar issues							
On the way out other guests could be heard complaining	On the way out other guests could be heard complaining	other guests| could be heard| complaining| on the way out							
Other guests were complaining	Other guests were complaining	other guests| were complaining							
You have to wait	You have to wait	you| have to| wait							
The wait is long on weekends	The wait is long on weekends	the wait| is| long| on weekends							
You might wait on the weekends	You might wait on the weekends	you| might wait| on the weekends							
The server Brooke was Quick to take my drink order	The server Brooke was Quick to take my drink order	the server Brooke| was| Quick| to take my drink order							
Our server was Brooke	Our server was Brooke	our server| was| Brooke							
She quickly took my drink order	She quickly took my drink order	she| quickly took| my drink order							
Our server was lovely	Our server was lovely	our server| was| lovely							
The server's name was Brooke	The server's name was Brooke	the server's name| was| Brooke							
She was quickly on hand	She was quickly on hand	she| was quickly| on hand							
Brooke took our drink order	Brooke took our drink order	Brooke| took| our drink order							
Service varies from good to mediocre	Service varies from good to mediocre	Service| varies| from good to mediocre							
Depending on the waiter you get it	Depending on the waiter you get it	you| get| it| depending on the waiter							
Generally service is just average Ok	Generally service is just average Ok	service| is| just average| Ok| generally							
Service varies from good to mediorce	Service varies from good to mediorce	service| varies| from good to mediorce							
Service depends on which waiter you get	Service depends on which waiter you get	service| depends| on which waiter you get							
Service is generally just average	Service is generally just average	service| is| generally| just average							
The service varies depending on which waiter you get	The service varies depending on which waiter you get	the service| varies| depending on which waiter you get							
The service is generally just average	The service is generally just average	the service| is| generally just average							
They removed the dish from the check	They removed the dish from the check	they| removed| the dish from the check							
No manager stopped by	No manager stopped by	no manager| stopped by							
It is to their credit	It is to their credit	it| is| to their credit							
No manager stopped by to ask what the problem was	No manager stopped by to ask what the problem was	no manager| stopped by| to ask what the problem was							
The main reason we came to the restaurant was the belly dancers	The main reason we came to the restaurant was the belly dancers	the main reason we came to the restaurant| was| the belly dancers							
We missed the first show as we were not seated yet	We missed the first show as we were not seated yet	we| missed| the first show| as we were not seated yet	we| were not seated| yet						
The 2nd belly dancer only danced at the back	The 2nd belly dancer only danced at the back	the 2nd belly dancer| only danced| at the back							
We came to the restaurant for the belly dancers	We came to the restaurant for the belly dancers	we| came| to the restaurant| for the belly dancers							
We missed the first show	We missed the first show	we| missed| the first show							
The 2nd belly dancer danced at two tables	The 2nd belly dancer danced at two tables	the 2nd belly dancer| danced| at two tables							
We didn't see the 2nd belly dancer	We didn't see the 2nd belly dancer	we| didn't see| the 2nd belly dancer							
We were not seated for the first show	We were not seated for the first show	we| were not seated| for the first show							
The main reason we came to your restaurant was for the belly dancers	The main reason we came to your restaurant was for the belly dancers	the main reason we came to your restaurant| was| for the belly dancers							
 We missed the first show as we were not seated yet	We missed the first show as we were not seated yet	we| missed| the first show| as we were not seated yet	we| were not seated| yet						
 The 2nd belly dancer only danced at two tables in the back of the restaurant	The 2nd belly dancer only danced at two tables in the back of the restaurant	the 2nd belly dancer| only danced| at two tables| in the back of the restaurant							
 The 2nd belly dancer never made it around to the other half of the restaurant	The 2nd belly dancer never made it around to the other half of the restaurant	the 2nd belly dancer| never made it| around| to the other half of the restaurant							
The meal came 30 minutes after being seated	The meal came 30 minutes after being seated	the meal| came| 30 minutes| after being seated							
It took 30 minutes to get the meal	It took 30 minutes to get the meal	it| took| 30 minutes| to get the meal							
We were seated	We were seated	we| were seated							
We waited for 30 minutes	We waited for 30 minutes	we| waited| for 30 minutes							
finally got the meal	finally got the meal	[subject missing]| got| the meal| finally							
We finally got a table	We finally got a table	we| finally got| a table							
We indicated we wanted an ala carte menu	We indicated we wanted an ala carte menu	we| indicated| we wanted an ala carte menu	we| wanted| an ala carte menu						
We were pushed into a table that was only price fixed	We were pushed into a table that was only price fixed	we| were pushed| into a table that was only price fixed							
Once we finally got a table	Once we finally got a table	we| got| a table| once| finally							
We wanted an a la carte menu	We wanted an a la carte menu	we| wanted| an a la carte menu							
We were pushed into a table	We were pushed into a table	we| were| pushed into a table							
The table was only price fixed	The table was only price fixed	the table| was| only price fixed							
We were pushed into a table that was price fixed	We were pushed into a table that was price fixed	we| were pushed| into a table that was price fixed							
We indicated we wanted an alla carte menu	We indicated we wanted an alla carte menu	we| indicated| we wanted an alla carte menu	we| wanted| an alla carte menu						
We were told to sit anywhere	We were told to sit anywhere	we| were told| to sit anywhere							
The table we chose was reserved	The table we chose was reserved	the table we chose| was reserved							
the table we sat on was reserved	the table we sat on was reserved	the table we sat on| was reserved							
Told us to sit anywhere	Told us to sit anywhere	[subject missing]| told| us| to sit anywhere							
He said the table we picked was reserved	He said the table we picked was reserved	he| said| the table we picked was reserved	the table we picked| was| reserved						
Took forever to get our order	Took forever to get our order	[subject missing|| took| forever| to get our order							
Water refills were too much to ask for	Water refills were too much to ask for	water refills| were| too much to ask for							
The only time she was fast was when we asked for our bill	The only time she was fast was when we asked for our bill	the only time she was fast| was| when we asked for our bill	she| was| fast| the only time	we| asked| for our bill					
Took forever to get our order taken	Took forever to get our order taken	[subject missing]| took forever| to get our order taken							
We could get her attention	We could get her attention	we| could get| her attention							
It took forever to get our order taken	It took forever to get our order taken	it| took forever| to get our order taken							
Our waiter was snobby	Our waiter was snobby	our waiter| was| snobby							
It took him 15 minutes to take our order	It took him 15 minutes to take our order	it| took| him| 15 minutes to take our order							
He gave us lip	He gave us lip	he| gave| us| lip							
We didn't get an apology	We didn't get an apology	we| didn't get| an apology							
We didn't get complimentary drinks	We didn't get complimentary drinks	we| didn't get| complimentary drinks							
Our waiter wouldn't take our order	Our waiter wouldn't take our order	our waiter| wouldn't take| our order							
One would think we'd get an apology	One would think we'd get an apology	one| would think| we'd get an apology	we| 'd get| an apology						
One would think we'd get complimentary drinks	One would think we'd get complimentary drinks	one| would think| we'd get complimentary drinks	we| 'd get| complimentary drinks						
We got a snobby waiter	We got a snobby waiter	we| got| a snobby waiter							
The waiter wouldn't even take our order for 15 minutes	The waiter wouldn't even take our order for 15 minutes	the waiter| wouldn't even take| our order| for 15 minutes							
The waiter gave us lip when we asked him to take our order	The waiter gave us lip when we asked him to take our order	the waiter| gave| us| lip| when we asked him to take our order	we| asked| him| to take our order						
They won't toast your bagel	They won't toast your bagel	they| won't toast| your bagel							
They don't make eggs for the bagel	They don't make eggs for the bagel	they| don't make| eggs for the bagel							
There is a drawback	There is a drawback	there| is| a drawback							
The won't toast your bagel	The won't toast your bagel	the| won't toast| your bagel							
 They don't make eggs for the bagel	They don't make eggs for the bagel	they| don't make| eggs for the bagel							
Our drinks kept coming	Our drinks kept coming	our drinks| kept coming							
Our drinks kept coming although our server only came by a couple times	Our drinks kept coming although our server only came by a couple times	our drinks| kept coming| although our server only came by a couple times	our server| only came by| a couple times						
Our server came by a couple times	Our server came by a couple times	our server| came by| a couple times							
Our service is attentive	Our service is attentive	our service| is| attentive							
Our server was attentive	Our server was attentive	our server| was| attentive							
Children should not eat at Ray's	Children should not eat at Ray's	children| should not eat| at Ray's							
Our service continued to be attentive	Our service continued to be attentive	our service| continued| to be attentive							
Our service was attentive throughout the night	Our service was attentive throughout the night	our service| was| attentive| throughout the night							
I was puzzled by one issue	I was puzzled by one issue	I| was puzzled| by one issue							
Who thinks Ray's is appropriate	Who thinks Ray's is appropriate	who| thinks| Ray's is appropriate	Ray's| is| appropriate						
Our server was very helpful	Our server was very helpful	our server| was| very helpful							
Our server was friendly	Our server was friendly	our server| was| friendly							
Our server was helpful and friendly	Our server was helpful and friendly	our server| was| helpful	our server| was| friendly						
Took my mom for Mother's Day	Took my mom for Mother's Day	[subject missing]| took| my mom| for Mother's Day							
The matre d' was pretty rude when I took my mom for Mother's Day	The matre d' was pretty rude when I took my mom for Mother's Day	the matre d'| was| pretty rude| when I took my mom for Mother's Day	I| took| my mom| for Mother's Day						
I took my mom for Mother's Day	I took my mom for Mother's Day	I| took| my mom| for Mother's Day							
The maitre d' was rude	The maitre d' was rude	The maitre d'| was| rude							
The maitre d' was pretty rude	The maitre d' was pretty rude	The maitre d'| was| pretty rude							
Our server was very professional	Our server was very professional	our server| was| very professional							
Our food arrived over an hour after we ordered	Our food arrived over an hour after we ordered	our food| arrived| over an hour after we ordered							
We were not given any water	We were not given any water	we| were not given| any water							
We were not given any utensils	We were not given any utensils	we| were not given| any utensils							
Our water was non-existent	Our water was non-existent	our water| was| non-existent							
Our waiter was non-existent	Our waiter was non-existent	our waiter| was| non-existent							
Our food finally arrived over an hour after we ordered	Our food finally arrived over an hour after we ordered	our food| finally arrived| over an hour after we ordered							
The waiter is attentive	The waiter is attentive	the waiter| is| attentive							
Truly the mark of an attentive waiter	Truly the mark of an attentive waiter	[subject missing]| [is]| truly the mark of an attentive waiter							
He was an attentive waiter	He was an attentive waiter	he| was| an attentive waiter							
Our waitress isn't mean	Our waitress isn't mean	our waitress| isn't| mean							
Our waitress isn't warm or attentive	Our waitress isn't warm or attentive	our waitress| isn't| warm	our waitress| isn't| attentive						
Our waitress wasn't mean	Our waitress wasn't mean	our waitress| wasn't| mean							
Our waitress wasn't especially warm	Our waitress wasn't especially warm	our waitress| wasn't| especially warm							
Our waitress wasn't attentive	Our waitress wasn't attentive	our waitress| wasn't| attentive							
Our waitress wasn't especially attentive	Our waitress wasn't especially attentive	our waitress| wasn't| especially attentive							
Bartender was immature	Bartender was immature	bartender| was| immature							
Bartender did not know how to make specific drinks	Bartender did not know how to make specific drinks	bartender| did not know| how to make specific drinks							
Food was not fresh	Food was not fresh	food| was not| fresh							
Food was not warm	Food was not warm	food| was not| warm							
Waitresses were flirting with men at the bar	Waitresses were flirting with men at the bar	waitresses| were flirting| with men| at the bar							
Waitresses were not attentive to customers	Waitresses were not attentive to customers	waitresses| were not| attentive| to customers							
Bartender didn;t know how to make specific drinks	Bartender didn;t know how to make specific drinks	bartender| didn;t know| how to make specific drinks							
Waitresses were busy flirting	Waitresses were busy flirting	waitresses| were busy| flirting							
Waitresses weren't attentive	Waitresses weren't attentive	waitresses| weren't| attentive							
The bartender was very immature	The bartender was very immature	the bartender| was| very immature							
The bartender didn't know how to make specific drinks	The bartender didn't know how to make specific drinks	the bartender| didn't know| how to make specific drinks							
Service was so slow	Service was so slow	service| was| so slow							
The food was not fresh	The food was not fresh	the food| was not| fresh							
The food was not warm	The food was not warm	the food| was not| warm							
They were flirting with men at the bar	They were flirting with men at the bar	they| were flirting| with men| at the bar							
They weren't very attentive to all the customers	They weren't very attentive to all the customers	they| weren't| very attentive| to all the customers							
Over the years the host, Vittorio, and his crew, have always treated me as family	Over the years the host, Vittorio, and his crew, have always treated me as family	the host Vittorio, and his crew| have always treated| me| as family| over the years							
It's amazing he's even able to remember a consistent but not-so-frequent visitor	It's amazing he's even able to remember a consistent but not-so-frequent visitor	he| 's even able to remember| a consistent but not-so-frequent visitor| it's amazing	it| 's| amazing						
Vittoro visits us sometimes	Vittoro visits us sometimes	Vittoro| visits| us| sometimes							
Vittoro and his crew treats me like family	Vittoro and his crew treats me like family	Vittoro and his crew| treats| me| like family							
Vittorio is the host	Vittorio is the host	Vittorio| is| the host							
He has always treated me as family	He has always treated me as family	he| has always treated| me| as family							
The crew has always treated me as family	The crew has always treated me as family	the crew| has always treated| me| as family							
This not-so-little gem does a lot of business	This not-so-little gem does a lot of business	this not-so-little gem| does| a lot of business							
It's amazing he remembers consistent visitors	It's amazing he remembers consistent visitors	he| remembers| consistent visitors| it's amazing	it| 's| amazing						
It's amazing he remembers not-so-frequent visitors	It's amazing he remembers not-so-frequent visitors	he| remembers| not-so-frequent visitors| it's amazing	it's amazing						
Paul, the maitre d', was totally professional	Paul, the maitre d', was totally professional	Paul the maitre d'| was| totally professional							
Paul, the maitre d', was always on top of things	Paul, the maitre d', was always on top of things	Paul the maitre d'| was always| on top of things							
The maitre'd was very professional	The maitre'd was very professional	the maitre'd| was| very professional							
Paul was professional	Paul was professional	Paul| was| professional							
Paul was on top of things	Paul was on top of things	Paul| was| on top of things							
People are always friendly	People are always friendly	people| are always| friendly							
Very poor customer	Very poor customer	customer| [is]| very poor							
Poor customer service	Poor customer service	customer service| [is]| poor							
Customer service was very poor	Customer service was very poor	customer service| was| very poor							
Plan to wait 30 minutes or more	Plan to wait 30 minutes or more	[subject missing]| plan| to wait 30 minutes or more							
Plan to wait up to 70 minutes	Plan to wait up to 70 minutes	[subject missing]| plan| to wait up to 70 minutes							
Plan for wait time that is over 30 minutes	Plan for wait time that is over 30 minutes	[subject missing]| plan| for wait time that is over 30 minutes							
Plan for waiting 70 minutes	Plan for waiting 70 minutes	[subject missing]| plan| for waiting 70 minutes							
Plan on waiting 30-70 minutes	Plan on waiting 30-70 minutes	[subject missing]| plan| on waiting 30-70 minutes							
I am allergic to rice	I am allergic to rice	I| am| allergic to rice							
The waitstaff was accommodating	The waitstaff was accommodating	the waitstaff| was| accommodating							
The waitstaff was unbelievably accommodating	The waitstaff was unbelievably accommodating	the waitstaff| was| unbelievably accommodating							
The waitstaff didn't even bat an eye	The waitstaff didn't even bat an eye	the waitstaff didn't even bat an eye							
 The waitstaff was unbelievably accommodating	The waitstaff was unbelievably accommodating	the waitstaff| was| unbelievably accommodating							
 The waitstaff didn't even bat an eye!	The waitstaff didn't even bat an eye!	the waitstaff| didn't even bat an eye							
Polite acknowledgement is out;	Polite acknowledgement is out;	polite acknowledgement| is out							
Polite acknowledgement is out	Polite acknowledgement is out	polite acknowledgement| is out							
In Volare everyone gets treated the same	In Volare everyone gets treated the same	everyone| gets treated| the same| in Volare							
The service is very friendly	The service is very friendly	the service| is| very friendly							
Volare virgins or weekly regulars, everyone gets treated the same	Volare virgins or weekly regulars, everyone gets treated the same	Volare virgins or weekly regulars everyone| gets| treated the same							
You can't ask for more than that when the service is this friendly	You can't ask for more than that when the service is this friendly	you| can't ask for| more than that| when the service is this friendly	the service| is| this friendly						
Everyone gets treated the same	Everyone gets treated the same	everyone| gets| treated the same							
You can't ask for more than that	You can't ask for more than that	you| can't ask for| more than that							
Wait staff is blatantly unappreciative of your business	Wait staff is blatantly unappreciative of your business	wait staff| is| blatantly unappreciative of your business							
 It's the best pie on the UWS!	It's the best pie on the UWS!	it| 's| the best pie| on the UWS							
Wait staff is blantently unappreciative of your business	Wait staff is blantently unappreciative of your business	wait staff| is| blantently unappreciative of your business							
The pie is the best on the UWS	The pie is the best on the UWS	the pie| is| the best| on the UWS							
They have the best pie in the UWS	They have the best pie in the UWS	they| have| the best pie| in the UWS							
Waited 35 minutes for a table	Waited 35 minutes for a table	[subject missing]| waited 35 minutes| for a table							
The table was for 8	The table was for 8	the table| was| for 8							
It was OK for a big crowd	It was OK for a big crowd	it| was| OK| for a big crowd							
We waited 35 minutes	We waited 35 minutes	we| waited| 35 minutes							
The wait was 35 minutes for a table for 8	The wait was 35 minutes for a table for 8	the wait| was| 35 minutes| for a table for 8							
The wait was ok for such a big crowd	The wait was ok for such a big crowd	the wait| was| ok| for such a big crowd							
We waited 35 minutes for a table	We waited 35 minutes for a table	we| waited| 35 minutes| for a table							
It was okay for such a big crowd	It was okay for such a big crowd	it| was| okay| for such a big crowd							
The customer service was poor	The customer service was poor	the customer service| was| poor							
The pizza was poor	The pizza was poor	the pizza| was| poor							
Poor pizza	Poor pizza	pizza| [is]| poor							
Waitstaff are very friendly	Waitstaff are very friendly	waitstaff| are| very friendly							
We asked the Hooka for six times	We asked the Hooka for six times	we| asked| the Hooka| for six times							
Waiter didn't returned the Hooka	Waiter didn't returned the Hooka	waiter| didn't returned| the Hooka							
We asked for Hooka six times	We asked for Hooka six times	we| asked for| Hooka six times							
The waiter kept telling us one minute	The waiter kept telling us one minute	the waiter| kept telling| us| one minute							
The waiter never returned with the Hooka	The waiter never returned with the Hooka	the waiter| never returned| with the Hooka							
We also asked for Hooka	We also asked for Hooka	we| asked| for Hooka| also							
We asked six times	We asked six times	we| asked| six times							
He never returned with the Hooka	He never returned with the Hooka	he| never returned| with the Hooka							
We were seated immediately after arriving	We were seated immediately after arriving	we| were seated| immediately| after arriving							
We arrived	We arrived	we| arrived							
We were seated immediately	We were seated immediately	we| were seated| immediately							
This made us both happy	This made us both happy	this| made| us both| happy							
It made us both happy that we arrived and were seated immediately	It made us both happy that we arrived and were seated immediately	it| made| us both| happy| that we arrived and were seated immediately	we| arrived	we| were seated| immediately					
We asked for beverages	We asked for beverages	we| asked| for beverages							
We never received them	We never received them	we| never received| them							
we did not receive beverages	we did not receive beverages	we| did not receive| beverages							
We never received beverages	We never received beverages	we| never received| beverages							
We asked for sides	We asked for sides	we| asked for| sides							
The waiter forgot to put in	The waiter forgot to put in	the waiter| forgot| to put in							
The waiter admitted that he forgot to put in that part of our order	The waiter admitted that he forgot to put in that part of our order	the waiter| admitted| that he forgot to put in that part of our order	he| forgot| to put in that part of our order						
The waiter admitted he forgot the sides on the order	The waiter admitted he forgot the sides on the order	the waiter| admitted| he forgot the sides on the order	he| forgot| the sides on the order						
We both opted for a pasta dish	We both opted for a pasta dish	we both| opted| for a pasta dish							
The pasta were served timely and fresh	The pasta were served timely and fresh	the pasta| were served| timely and fresh							
The pasta was fresh	The pasta was fresh	the pasta| was| fresh							
 The pasta dishes were served timely	The pasta dishes were served timely	the pasta dishes| were served| timely							
 The pasta dishes were served fresh	The pasta dishes were served fresh	the pasta dishes| were served| fresh							
We opted for a pasta dish	We opted for a pasta dish	we| opted| for a pasta dish							
The dish was served timely	The dish was served timely	the dish| was served| timely							
The dish was served fresh	The dish was served fresh	the dish| was served| fresh							
We arrived late	We arrived late	we| arrived| late							
We cannot complain about the wait	We cannot complain about the wait	we| cannot complain| about the wait							
We did arrive late for our reservation	We did arrive late for our reservation	we| did arrive| late| for our reservation							
I cannot complain too much about the wait for a table	I cannot complain too much about the wait for a table	I| cannot complain| too much| about the wait for a table							
We were late	We were late	we| were| late							
 I can't complain	I can't complain	I| can't complain							
 We had to wait for a table	We had to wait for a table	we| had to| wait for a table							
The waiter was the same	The waiter was the same	the waiter| was| the same							
The service is spotty	The service is spotty	the service| is| spotty							
The luck was good	The luck was good	the luck| was| good							
We did have the same waiter the second time	We did have the same waiter the second time	we| did have| the same waiter| the second time							
Our luck is good	Our luck is good	our luck| is| good							
We had the same waiter the second time	We had the same waiter the second time	we| had| the same waiter| the second time							
The service might be spotty	The service might be spotty	the service| might be| spotty							
Poor service	Poor service	service| [is]| poor							
Poor management	Poor management	management| [is]| poor							
There was poor service	There was poor service	there| was| poor service							
There was poor management	There was poor management	there| was| poor management							
We tipped	We tipped	we| tipped							
The waitress complained	The waitress complained	the waitress| complained							
The waitress wanted more	The waitress wanted more	the waitress| wanted| more							
We did tip	We did tip	we| did tip							
I guess the model wanted more	I guess the model wanted more	I| guess| the model wanted more	the model| wanted| more						
I guess the waitress wanted more	I guess the waitress wanted more	I| guess| the waitress wanted more	the waitress| wanted| more						
The model complained to the manager	The model complained to the manager	the model| complained| to the manager							
The waitress complained to the manager	The waitress complained to the manager	the waitress| complained| to the manager							
I guess the model/waitress just wanted more	I guess the model/waitress just wanted more	I| guess| the model/waitress just wanted more	the model/waitress| just wanted| more						
The model/waitress complained to the manager	The model/waitress complained to the manager	the model/waitress| complained| to the manager							
I prefer to order it and pick it up	I prefer to order it and pick it up	I| prefer| to order it and pick it up							
I don't like the servers	I don't like the servers	I| don't like| the servers							
I don't like one young woman in particular	I don't like one young woman in particular	I| don't like| one young woman in particular							
I prefer to order it	I prefer to order it	I| prefer| to order it							
I prefer to pickt it up myself	I prefer to pickt it up myself	I| prefer| to pickt it up myself							
Because I don't like the servers	Because I don't like the servers	I| don't like| the servers| because							
I don't like the one young woman in particular	I don't like the one young woman in particular	I| don't like| the one young woman in particular							
I don't like one young woman server in particular	I don't like one young woman server in particular	I| don't like| one young woman server in particular							
We even had a visit from the Manager	We even had a visit from the Manager	we| even had| a visit| from the Manager							
The Manager wanted to make sure we were enjoying ourselves	The Manager wanted to make sure we were enjoying ourselves	the Manager| wanted| to make sure we were enjoying ourselves							
We had a visit from the Manager	We had a visit from the Manager	we| had| a visit| from the Manager							
Getting waitress' attention was hard	Getting waitress' attention was hard	getting waitress' attention| was| hard							
We had to speak to a manager	We had to speak to a manager	we| had to speak| to a manager							
It was difficult to get the waitress' attention	It was difficult to get the waitress' attention	it| was| difficult| to get the waitress' attention							
We went inside to speak to a manager	We went inside to speak to a manager	we| went| inside| to speak to a manager							
We had a very hard time getting the waitress' attention	We had a very hard time getting the waitress' attention	we| had| a very hard time| getting the waitress' attention							
We finally had to get up	We finally had to get up	we| finally had to get up							
We went inside	We went inside	we| went| inside							
We spoke to a manager	We spoke to a manager	we| spoke| to a manager							
We have gone to dinner a few times	We have gone to dinner a few times	we| have gone| to dinner a few times							
Dinner is great quality	Dinner is great quality	dinner| is| great quality							
Great service is given	Great service is given	great service| is| given							
Great quality	Great quality	quality| [is]| great							
We have gone for dinner a few times	We have gone for dinner a few times	we| have gone| for dinner a few times							
We have had great service	We have had great service	we| have had| great service							
Great quality is given	Great quality is given	great quality| is| given							
Friendly service	Friendly service	service| [is]| friendly							
 Fast service	Fast service	service| [is]| fast							
 Rapid service	Rapid service	service| [is]| rapid							
 Friendly service	Friendly service	service| [is]| friendly							
 Nice service	Nice service	service| [is]| nice							
 Respectful service	Respectful service	service| [is]| respectful							
Rao has the best service	Rao has the best service	Rao| has| the best service							
Rao has the best atomsphere	Rao has the best atomsphere	Rao| has| the best atomsphere							
Rao's has the best service in NYC	Rao's has the best service in NYC	Rao's| has| the best service in NYC							
Rao's has the best atmosphere in NYC	Rao's has the best atmosphere in NYC	Rao's| has| the best atmosphere in NYC							
We never got service	We never got service	we| never got| service							
We left	We left	we| left							
We left without ever getting service	We left without ever getting service	we| left| without ever getting service							
The chef presented me with steamed vegetables	The chef presented me with steamed vegetables	the chef| presented| me| with steamed vegetables							
The steamed vegetables did not have sauce	The steamed vegetables did not have sauce	the steamed vegetables| did not have| sauce							
The steamed vegetables did not have seasoning	The steamed vegetables did not have seasoning	the steamed vegetables| did not have| seasoning							
The steamed vegetables did not have any form of aesthetic presentation	The steamed vegetables did not have any form of aesthetic presentation	the steamed vegetables| did not have| any form of aesthetic presentation							
The chef did not prepare the vegetarian dish	The chef did not prepare the vegetarian dish	the chef| did not prepare| the vegetarian dish							
The chef presented me with a plate	The chef presented me with a plate	the chef| presented| me| with a plate							
It was of steamed vegetables	It was of steamed vegetables	it| was| of steamed vegetables							
It was rather than preparing a vegetarian dish	It was rather than preparing a vegetarian dish	it |was| rather than preparing a vegetarian dish							
It was minus sauce	It was minus sauce	it| was| minus sauce							
It was minus seasoning	It was minus seasoning	it| was| minus seasoning							
It was minus any aesthetic presentation	It was minus any aesthetic presentation	it| was| minus any aesthetic presentation							
It had steamed vegetables	It had steamed vegetables	it| had| steamed vegetables							
There was no sauce	There was no sauce	there| was| no sauce							
There was not seasoning	There was not seasoning	there| was not| seasoning							
There was no form	There was no form	there| was| no form							
There was no aesthetic presentation	There was no aesthetic presentation	there| was| no aesthetic presentation							
The chef did not prepare a vegetarian dish	The chef did not prepare a vegetarian dish	the chef| did not prepare| a vegetarian dish							
We were not served by close to 2 in the morning so we never ate	We were not served by close to 2 in the morning so we never ate	we| were not served| by close to 2 in the morning| so we never ate	we| never ate						
By close to 2 in the morning we never ate because we were not served and were too upset and tired to start eating	By close to 2 in the morning we never ate because we were not served and were too upset and tired to start eating	we| never ate| because we were not served| by close to 2 in the morning	we| were not served	we| were| too upset	we| were| too tired to start eating				
We were too tired and upset to start eating	We were too tired and upset to start eating	we| were| too tired to start eating	we| were| too upset to start eating						
We never ate	We never ate	we| never ate							
By close to 2 in the morning, we were not served	By close to 2 in the morning, we were not served	we| were not served| by close to 2 in the morning							
We were too upset to start eating	We were too upset to start eating	we| were| too upset to start eating							
We were too tired to start eating	We were too tired to start eating	we| were| too tired to start eating							
By close to 2, we were not served	By close to 2, we were not served	we| were| not served| by close to 2							
We were upset	We were upset	we| were| upset							
We never had to wait more than 5 minutes	We never had to wait more than 5 minutes	we| never had to wait| more than 5 minutes							
We never had to wait more	We never had to wait more	we| never had to wait| more							
Never had to wait	Never had to wait	[subject missing]| never had to wait							
We never wait more than 5 minutes	We never wait more than 5 minutes	we| never wait| more than 5 minutes							
We didn't need to wait more than 5 minutes	We didn't need to wait more than 5 minutes	we| didn't need| to wait more than 5 minutes							
We didn't require to wait more than 5 minutes	We didn't require to wait more than 5 minutes	we| didn't require| to wait more than 5 minutes							
The bartender rocks!	The bartender rocks!	the bartender| rocks							
The bartender, Raymond, rocks!	The bartender, Raymond, rocks!	the bartender Raymond| rocks							
Ray is the bartender	Ray is the bartender	Ray| is| the bartender							
 Ray mixes drinks	Ray mixes drinks	Ray| mixes| drinks							
 Ray is great	Ray is great	Ray| is| great							
 Ray is good	Ray is good	Ray| is| good							
 Ray is wonderful	Ray is wonderful	Ray| is| wonderful							
 Great is Ray	Great is Ray	Ray| is| great							
The bartender rocks	The bartender rocks	the bartender| rocks							
We paid a fixed price	We paid a fixed price	we| paid| a fixed price							
We got nothing!!	We got nothing!!	we| got| nothing							
We paid a price	We paid a price	we| paid| a price							
There are tons of restaurants in NY	There are tons of restaurants in NY	there| are| tons of restaurants in NY							
The food was mediocre	The food was mediocre	the food| was| mediocre							
Rude service	Rude service	service| [is]| rude							
Mediocre food	Mediocre food	food| [is]| mediocre							
